case_id,qid,property,track,class,subtype,confidence,selection_stratum,analysis_slice,analysis_slice_precise,main_score,diagnostic_only,popularity_bucket,constraint_family,decision_constraint_type_qid,decision_constraint_type_label,decision_constraint_source,classification_rule_family,classification_rule_subfamily,truth_source,truth_token_kind,truth_tokens_preview,decision_branch,local_match_kind,local_match_source,tbox_revision_key,group_key,selected_violation_name,candidate_violation_names,mapped_report_constraint_qid,mapped_report_constraint_label,mapped_report_family,target_constraint_qid,target_constraint_label,target_constraint_selection_reason,target_constraint_selection_confidence,target_constraint_is_changed,target_constraint_is_related_family,compatible_value_overlap_with_report_qids,compatible_property_overlap_with_report_pids,compatible_language_overlap_with_report_langs,compatible_scope_overlap_with_report_values,incompatible_overlap_ignored,value_specific_without_overlap,compatible_overlap_used,compatible_overlap_reason,semantic_changed_qualifier_properties,ignored_changed_qualifier_properties,semantic_added_values,semantic_removed_values,ignored_added_values,ignored_removed_values,qualifier_filter_reason,directional_subtype_precise,set_semantics,set_operation,polarity,polarity_basis,potential_directional_subtype_precise,potential_set_semantics,potential_set_operation,potential_polarity,potential_polarity_basis,potential_directional_subtype_basis,repair_locus_correct,historical_target_well_defined,target_visible_locally,extractor_missed_local_evidence,external_evidence_required,typec_judgment,typea_judgment,typeb_judgment,tbox_judgment,core_recommendation,notes,annotator_id,annotation_timestamp_utc
reform_Q11385613_P1786_2050398987,Q11385613,P1786,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,main_tbox_schema_update,TRUE,FALSE,mid,Q21503250,Q108139345,label in language constraint,mapped_violation_constraint_changed,tbox_schema_causality,schema_update,none_expected,none_expected,[],,,,TBOX::P1786::2050398987,TBOX::P1786::2050398987,Label in zh language,"[""Allowed qualifiers"", ""Mandatory Qualifiers"", ""Label in zh language""]",Q108139345,label-in-language constraint,label_in_language,Q108139345,label-in-language constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,TRUE,FALSE,no_type_compatible_overlap,"[""P424""]",,"[""ja"", ""ko"", ""vi""]",,,,all_changed_qualifiers_are_semantic_for_family,,allowed,expansion,unknown,not active because final T-box subtype is non-directional,RELAXATION_ALLOWED_SET_EXPANSION,allowed,expansion,relaxation,allowed set gained values,allowed set expansion,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,plausible_schema_update,needs_discussion,"T-box schema update is plausible but weak: mapped label_in_language target constraint Q108139345 changed, but the concrete report arguments do not overlap the semantic changed values ([""ja"", ""ko"", ""vi""]). Use as needs-discussion rather than strong causal confirmation.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q3273836_2086430809,Q3273836,P3795,A_BOX,TypeC,UNKNOWN_BAD_TARGET_OR_CONTEXT,low,TypeC_UNKNOWN_BAD_TARGET_OR_CONTEXT,diagnostic_ic_u,,FALSE,TRUE,head,Q19474404,,,classifier_rule,diagnostic_unknown,unknown_bad_target_or_context,repair_target.new_value,literal,"[""PHYNOD/""]",unknown_bad_target_or_context,,,,ABOX::Q3273836::P3795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,unclear,partial,not_applicable,maybe,unknown_or_incomplete,not_typea,not_typeb,not_tbox,needs_discussion,Bad-target/context diagnostic: repair direction for P3795 under 'Format' is not clearly justified from the card. Keep for discussion rather than main TypeC scoring.,chatgpt_typec_example,2026-06-02T12:00:00Z
reform_Q7211483_P1753_2444818722,Q7211483,P1753,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,,FALSE,TRUE,mid,Q21503250,Q21510855,inverse constraint,no_matching_changed_constraint,tbox_schema_causality,coincidental_schema_change,none_expected,none_expected,[],,,,TBOX::P1753::2444818722,TBOX::P1753::2444818722,Inverse,"[""Inverse""]",Q21510855,inverse constraint,inverse,,,no_matching_changed_constraint,low,FALSE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,,,,,,,,,,,,,,,,,,,no,unclear,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,coincidental_or_weak,diagnostic,Diagnostic coincidental T-box case: changed schema does not select a target constraint matching the Inverse report; no causal link is established.,chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q5130878_2446021932,Q5130878,P373,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,,TRUE,FALSE,mid,Q21502838,,,local_context,local_evidence,local_selection_confirmed,repair_target.new_value,literal,"[""Clearing the cervical spine""]",local_selection_confirmed,literal_exact_raw,FOCUS_LABEL,,ABOX::Q5130878::P373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
reform_Q435328_P421_2440930250,Q435328,P421,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,main_tbox_schema_update,TRUE,FALSE,head,Q21503250,Q21502838,conflicts-with constraint,mapped_violation_constraint_changed,tbox_schema_causality,schema_update,none_expected,none_expected,[],,,,TBOX::P421::2440930250,TBOX::P421::2440930250,Conflicts with P|31,"[""Conflicts with P|31""]",Q21502838,conflicts-with constraint,conflicts_with,Q21502838,conflicts-with constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,TRUE,FALSE,no_type_compatible_overlap,"[""P2305""]",,"[""Q11183787"", ""Q17376095"", ""Q20871353"", ""Q253326""]",,,,all_changed_qualifiers_are_semantic_for_family,,forbidden,expansion,unknown,not active because final T-box subtype is non-directional,RESTRICTION_FORBIDDEN_SET_EXPANSION,forbidden,expansion,restriction,forbidden set gained prohibited values,forbidden set expansion,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,plausible_schema_update,needs_discussion,"T-box schema update is plausible but weak: mapped conflicts_with target constraint Q21502838 changed, but the concrete report arguments do not overlap the semantic changed values ([""Q11183787"", ""Q17376095"", ""Q20871353"", ""Q253326""]). Use as needs-discussion rather than strong causal confirmation.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q4355725_2439906127,Q4355725,P212,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,,FALSE,TRUE,head,Q21502410,,,classifier_rule,rule_or_logical,delete_ambiguous,none_expected,none_expected,[],delete_refined,,,,ABOX::Q4355725::P212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q347201_P735_2442352845,Q347201,P735,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,main_tbox_schema_update,TRUE,FALSE,head,Q52004125,Q53869507,property scope constraint,mapped_violation_constraint_changed,tbox_schema_causality,schema_update,none_expected,none_expected,[],,,,TBOX::P735::2442352845,TBOX::P735::2442352845,Scope,"[""Scope""]",Q53869507,property scope constraint,property_scope,Q53869507,property scope constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,,"[""P5314""]",,,"[""Q54828449""]",,all_changed_qualifiers_are_metadata_or_irrelevant_for_family,,allowed,unchanged,unknown,not active because final T-box subtype is non-directional,,allowed,unchanged,unknown,unknown constraint-family polarity,causal family match without interpretable polarity,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,plausible_schema_update,needs_discussion,"T-box schema update is weak/family-level: mapped property_scope target constraint Q53869507 changed, but shown qualifier changes are metadata/irrelevant ([""P5314""]). Needs discussion before treating as causal.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q4524043_2442335157,Q4524043,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,,FALSE,TRUE,mid,Q21510851,,,classifier_rule,rule_or_logical,delete_ambiguous,none_expected,none_expected,[],delete_refined,,,,ABOX::Q4524043::P17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q108256260_2445830247,Q108256260,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,,TRUE,FALSE,tail,Q21502838,,,local_context,local_evidence,local_selection_confirmed,repair_target.new_value,literal,"[""Pleospora gaeumannii""]",local_selection_confirmed,literal_exact_raw,FOCUS_LABEL,,ABOX::Q108256260::P225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q72491370_2425414361,Q72491370,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,medium,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,,TRUE,FALSE,tail,Q21502404,Q21502404,format constraint,classifier_rule,format,strip_schembl_prefix,repair_target.new_value,numeric,"[""122885""]",format_normalization,,,,ABOX::Q72491370::P2877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q137552005_2446015904,Q137552005,P2397,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,,TRUE,FALSE,tail,Q21502404,Q21502404,format constraint,classifier_rule,format,rejection_format_invalid,none_expected,none_expected,[],delete_refined,,,,ABOX::Q137552005::P2397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q2168044_2442522650,Q2168044,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,,TRUE,FALSE,mid,Q21502838,,,local_context,local_evidence,local_selection_confirmed,repair_target.new_value,literal,"[""Rotaria rotatoria""]",local_selection_confirmed,literal_exact_raw,FOCUS_LABEL,,ABOX::Q2168044::P225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q100536913_1295668128,Q100536913,P8726,A_BOX,TypeB,LOCAL_TEXT_DERIVED,high,TypeB_LOCAL_TEXT_DERIVED,main_ic_g_local_text_derived,,TRUE,FALSE,tail,Q21502404,,,local_context,local_evidence,local_text_derived,repair_target.new_value,literal,"[""2007/si/436/made""]",local_text_derived,,FOCUS_DESCRIPTION,,ABOX::Q100536913::P8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,P8726 target deterministically derived from independent local description S.I. number/year pattern; local-derived TypeB confirmed.,1,2026-06-02T10:10:11+00:00
repair_Q821147_2297167109,Q821147,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,high,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,,TRUE,FALSE,head,Q52004125,Q21502404,format constraint,classifier_rule,format,format_value_pruning,repair_target.new_value,numeric,"[""118754270""]",format_value_pruning,,,,ABOX::Q821147::P8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q34318765_2441936274,Q34318765,P50,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,,TRUE,FALSE,mid,Q52004125,,,classifier_rule,negative_rule_and_local_scan,external_by_elimination,repair_target.new_value,qid,"[""Q58941021""]",external_by_elimination,,,,ABOX::Q34318765::P50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,no,no,yes,external_by_elimination_ok,not_typea,not_typeb,not_tbox,main,"External-by-elimination appears appropriate: no independent local match was recorded for the changed target [""Q58941021""]; P50 repair for 'Leishmaniasis: an update of current pharmacotherapy' likely needs external/domain/provenance evidence beyond the supplied local graph.",chatgpt_typec_example,2026-06-02T12:00:00Z
reform_Q80729951_P1019_2443162511,Q80729951,P1019,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,main_tbox_relaxation_allowed_set_expansion,TRUE,FALSE,mid,Q21502404,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,tbox_schema_causality,relaxation_set_expansion,none_expected,none_expected,[],,,,TBOX::P1019::2443162511,TBOX::P1019::2443162511,Allowed qualifiers,"[""Allowed qualifiers""]",Q21510851,allowed qualifiers constraint,allowed_qualifier,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,"[""P2306""]",,"[""P3831""]",,,,all_changed_qualifiers_are_semantic_for_family,RELAXATION_ALLOWED_SET_EXPANSION,allowed,expansion,relaxation,allowed set gained values,,,,,,,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,causal_schema_repair,main,"T-box directional repair for generic Allowed qualifiers report: target constraint Q21510851 gained semantic values [""P3831""] with active polarity relaxation (RELAXATION_ALLOWED_SET_EXPANSION). No concrete report argument overlap is expected/available for this generic report; keep as main if polarity is accepted.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q125220316_2442330860,Q125220316,P17,A_BOX,TypeA,SET_MEMBERSHIP_REJECTION,medium,TypeA_SET_MEMBERSHIP_REJECTION,main_ic_l_set_membership_rejection,,TRUE,FALSE,tail,Q21510851,Q52558054,none-of constraint,classifier_rule,set_membership,none_of,none_expected,none_expected,[],delete_refined,,,,ABOX::Q125220316::P17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q74775312_2447346626,Q74775312,P921,A_BOX,TypeA,SELF_LINK_REJECTION,high,TypeA_SELF_LINK_REJECTION,main_ic_l_self_link_rejection,,TRUE,FALSE,mid,Q21503250,,,violation_report,self_link_report,self_link_rejection,repair_target.new_value,qid,"[""Q67178686"", ""Q5665173"", ""Q8452"", ""Q67120553"", ""Q4932206""]",self_link_rejection,,,,ABOX::Q74775312::P921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q76386047_P957_1774652896,Q76386047,P957,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,,FALSE,TRUE,mid,Q21502404,Q21502410,distinct-values constraint,no_matching_changed_constraint,tbox_schema_causality,coincidental_schema_change,none_expected,none_expected,[],,,,TBOX::P957::1774652896,TBOX::P957::1774652896,Unique value,"[""Unique value""]",Q21502410,distinct-values constraint,distinct_values,,,no_matching_changed_constraint,low,FALSE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,,,,,,,,,,,,,,,,,,,no,unclear,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,coincidental_or_weak,diagnostic,Diagnostic coincidental T-box case: changed schema does not select a target constraint matching the Unique value report; no causal link is established.,chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q117320048_2446824658,Q117320048,P373,A_BOX,TypeB,LOCAL_TEXT_CONFIRMED,high,TypeB_LOCAL_TEXT_CONFIRMED,main_ic_g_local_text_confirmed,,TRUE,FALSE,mid,Q21502838,,,local_context,local_evidence,local_text_raw,repair_target.new_value,literal,"[""Gavansky Residential Complex for Workers""]",local_match,literal_exact_raw,NEIGHBOR_LABEL,,ABOX::Q117320048::P373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q1446515_2297190314,Q1446515,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,high,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,,TRUE,FALSE,mid,Q52004125,Q21502404,format constraint,classifier_rule,format,format_value_pruning,repair_target.new_value,numeric,"[""1036869474""]",format_value_pruning,,,,ABOX::Q1446515::P8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q386122_2422271267,Q386122,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,,TRUE,FALSE,head,Q19474404,Q21502404,format constraint,classifier_rule,format,rejection_format_invalid,none_expected,none_expected,[],delete_refined,,,,ABOX::Q386122::P6671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q16438784_2446326778,Q16438784,P373,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,,TRUE,FALSE,mid,Q21502838,,,local_context,local_evidence,local_selection_confirmed,repair_target.new_value,literal,"[""Prosternini""]",local_selection_confirmed,literal_exact_raw,FOCUS_LABEL,,ABOX::Q16438784::P373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
reform_Q44734546_P8988_2445674626,Q44734546,P8988,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,,FALSE,TRUE,tail,Q21502404,Q21503247,item-requires-statement constraint,no_matching_changed_constraint,tbox_schema_causality,coincidental_schema_change,none_expected,none_expected,[],,,,TBOX::P8988::2445674626,TBOX::P8988::2445674626,Item P|625,"[""Item P|625""]",Q21503247,item requires statement constraint,required_statement,,,no_matching_changed_constraint,low,FALSE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,,,,,,,,,,,,,,,,,,,no,unclear,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,coincidental_or_weak,diagnostic,Diagnostic coincidental T-box case: changed schema does not select a target constraint matching the Item P|625 report; no causal link is established.,chatgpt_tbox_example,2026-06-02T12:30:00Z
reform_Q3520317_P400_2355127724,Q3520317,P400,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,main_tbox_schema_update,TRUE,FALSE,head,Q21510865,Q52558054,none-of constraint,mapped_violation_constraint_changed,tbox_schema_causality,schema_update,none_expected,none_expected,[],,,,TBOX::P400::2355127724,TBOX::P400::2355127724,None of,"[""None of""]",Q52558054,none-of constraint,none_of,Q52558054,none-of constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,,"[""P9729""]",,,"[""Q863516""]",,all_changed_qualifiers_are_metadata_or_irrelevant_for_family,,forbidden,unchanged,unknown,not active because final T-box subtype is non-directional,,forbidden,unchanged,unknown,unknown constraint-family polarity,causal family match without interpretable polarity,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,plausible_schema_update,needs_discussion,"T-box schema update is weak/family-level: mapped none_of target constraint Q52558054 changed, but shown qualifier changes are metadata/irrelevant ([""P9729""]). Needs discussion before treating as causal.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q1363545_2439874718,Q1363545,P227,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,,TRUE,FALSE,mid,Q52004125,,,local_context,local_evidence,local_selection_confirmed,repair_target.new_value,literal,"[""11744894X""]",local_selection_confirmed,literal_exact_raw,FOCUS_NON_TARGET_PROPERTY_TEXT,,ABOX::Q1363545::P227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q100540730_1295678400,Q100540730,P8726,A_BOX,TypeB,LOCAL_TEXT_DERIVED,high,TypeB_LOCAL_TEXT_DERIVED,main_ic_g_local_text_derived,,TRUE,FALSE,tail,Q21502404,,,local_context,local_evidence,local_text_derived,repair_target.new_value,literal,"[""2015/si/197/made""]",local_text_derived,,FOCUS_DESCRIPTION,,ABOX::Q100540730::P8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,P8726 target deterministically derived from independent local description S.I. number/year pattern; local-derived TypeB confirmed.,1,2026-06-02T10:10:11+00:00
reform_Q15963668_P735_2442352845,Q15963668,P735,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,main_tbox_schema_update,TRUE,FALSE,head,Q52004125,Q53869507,property scope constraint,mapped_violation_constraint_changed,tbox_schema_causality,schema_update,none_expected,none_expected,[],,,,TBOX::P735::2442352845,TBOX::P735::2442352845,Scope,"[""Scope""]",Q53869507,property scope constraint,property_scope,Q53869507,property scope constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,,"[""P5314""]",,,"[""Q54828449""]",,all_changed_qualifiers_are_metadata_or_irrelevant_for_family,,allowed,unchanged,unknown,not active because final T-box subtype is non-directional,,allowed,unchanged,unknown,unknown constraint-family polarity,causal family match without interpretable polarity,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,plausible_schema_update,needs_discussion,"T-box schema update is weak/family-level: mapped property_scope target constraint Q53869507 changed, but shown qualifier changes are metadata/irrelevant ([""P5314""]). Needs discussion before treating as causal.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q119245_2297179246,Q119245,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,high,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,,TRUE,FALSE,mid,Q52004125,Q21502404,format constraint,classifier_rule,format,format_value_pruning,repair_target.new_value,numeric,"[""119169762""]",format_value_pruning,,,,ABOX::Q119245::P8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q55682214_2297173284,Q55682214,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,high,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,,TRUE,FALSE,mid,Q52004125,Q21502404,format constraint,classifier_rule,format,format_value_pruning,repair_target.new_value,numeric,"[""1051193907""]",format_value_pruning,,,,ABOX::Q55682214::P8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,1,2026-06-02T10:10:11+00:00
